subjectID,trialNo,device_time_stamp,system_time_stamp,description,L_valid,L_x,L_y,R_valid,R_x,R_y
99,8,1500478792442669,1500479325391687,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792459308,1500479325408327,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792476537,1500479325425557,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792493911,1500479325442932,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792511162,1500479325460184,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792525924,1500479325474947,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792542674,1500479325491698,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792559310,1500479325508335,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792575942,1500479325524968,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792592553,1500479325541580,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792609179,1500479325558207,All_of_Main_trials,1,0.05300228,0.9338278,0,NaN,NaN
99,8,1500478792626422,1500479325575452,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792643797,1500479325592828,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478792659183,1500479325608215,All_of_Main_trials,1,-0.04234862,0.7401353,1,0.07644922,0.9170749
99,8,1500478792675807,1500479325624840,All_of_Main_trials,1,-0.08152247,0.689775,1,0.03121608,0.8640195
99,8,1500478792692434,1500479325641467,All_of_Main_trials,1,0.02135214,0.6859288,1,-0.001135144,0.8393232
99,8,1500478792709184,1500479325658219,All_of_Main_trials,1,-0.08743571,0.6455002,1,-0.05969257,0.7793083
99,8,1500478792725808,1500479325674844,All_of_Main_trials,1,-0.07224014,0.6415015,1,0.0156869,0.7495479
99,8,1500478792742437,1500479325691474,All_of_Main_trials,1,-0.1034949,0.6218804,1,-0.001062614,0.7406674
99,8,1500478792759064,1500479325708102,All_of_Main_trials,1,-0.09897429,0.6417024,1,-0.01634122,0.7182037
99,8,1500478792775690,1500479325724729,All_of_Main_trials,1,-0.07666126,0.6804913,1,0.0007874173,0.7537746
99,8,1500478792792437,1500479325741477,All_of_Main_trials,1,-0.02654884,0.7475223,1,0.007937239,0.7345849
99,8,1500478792809075,1500479325758116,All_of_Main_trials,1,-0.04161164,0.7265735,1,-0.009345372,0.7432515
99,8,1500478792825693,1500479325774735,All_of_Main_trials,1,-0.0002424155,0.6988199,1,-0.0190445,0.7105885
